Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit
Existing Customer,49,F,4,Doctorate,Single,Less than $40K,Blue,42,5,1,4,7789.0
Attrited Customer,44,F,4,Uneducated,Single,Less than $40K,Blue,32,6,3,4,1438.3
Attrited Customer,48,F,2,College,Married,Unknown,Blue,37,5,2,4,2220.0
Existing Customer,48,M,3,Unknown,Married,$120K +,Blue,43,5,3,0,6626.0
Existing Customer,46,F,2,Graduate,Married,Unknown,Blue,36,6,2,1,5547.0
Existing Customer,37,F,2,Graduate,Divorced,Less than $40K,Blue,36,4,3,3,1734.0
Existing Customer,41,F,4,Unknown,Married,Less than $40K,Blue,31,4,3,4,2934.0
Existing Customer,44,M,4,High School,Married,$120K +,Blue,33,4,1,4,14527.0
Existing Customer,48,F,4,Uneducated,Single,Less than $40K,Blue,37,6,3,4,2646.0
Existing Customer,47,M,3,College,Single,$80K - $120K,Blue,38,5,3,3,8185.0
Existing Customer,46,M,5,High School,Single,$40K - $60K,Blue,37,3,2,3,6340.0
Existing Customer,62,M,1,Graduate,Single,$80K - $120K,Blue,51,6,2,3,5711.0
Existing Customer,46,F,3,Doctorate,Single,Less than $40K,Blue,34,4,3,4,2258.0
Attrited Customer,43,F,2,Uneducated,Divorced,Less than $40K,Blue,25,5,2,4,2086.0
Existing Customer,44,F,3,College,Married,$40K - $60K,Blue,34,3,1,2,3256.0
Existing Customer,50,M,3,High School,Married,$60K - $80K,Blue,35,3,3,2,14854.0
Existing Customer,49,M,4,College,Divorced,$120K +,Blue,41,3,1,1,7184.0
Existing Customer,48,M,3,Unknown,Unknown,$40K - $60K,Blue,37,3,2,4,6541.0
Existing Customer,62,M,0,Uneducated,Single,$40K - $60K,Blue,52,6,1,2,9065.0
Attrited Customer,54,M,2,Uneducated,Single,$40K - $60K,Blue,50,2,1,3,3682.0
Attrited Customer,56,F,2,Doctorate,Married,Less than $40K,Blue,51,4,6,5,1438.3
Attrited Customer,46,F,4,Graduate,Married,Unknown,Blue,36,4,3,4,2286.0
Existing Customer,57,M,3,High School,Single,$80K - $120K,Blue,38,4,3,1,12663.0
Existing Customer,48,F,2,College,Single,Less than $40K,Blue,35,3,3,1,1438.3
Existing Customer,39,F,5,Graduate,Single,Less than $40K,Blue,33,5,2,2,1438.3
Existing Customer,45,F,3,High School,Married,Unknown,Blue,34,4,2,1,5056.0
Attrited Customer,53,F,0,Graduate,Single,Less than $40K,Blue,40,4,1,4,1438.3
Existing Customer,26,M,0,Unknown,Married,$120K +,Blue,17,4,2,1,30928.0
Existing Customer,40,M,3,Graduate,Married,$80K - $120K,Blue,21,3,2,0,1804.0
Existing Customer,43,M,2,College,Married,$80K - $120K,Blue,24,6,1,4,1669.0
Existing Customer,33,F,2,High School,Divorced,Unknown,Blue,15,3,3,4,9725.0
Existing Customer,45,M,1,Uneducated,Single,$60K - $80K,Blue,35,5,3,2,21696.0
Existing Customer,49,F,2,High School,Married,Less than $40K,Blue,39,5,3,1,2992.0
Existing Customer,38,F,1,Doctorate,Single,Less than $40K,Blue,26,5,2,4,1934.0
Existing Customer,43,M,5,Uneducated,Married,$120K +,Blue,31,4,3,4,34516.0
Existing Customer,42,F,4,Uneducated,Single,Less than $40K,Blue,36,6,2,1,1734.0
Existing Customer,42,F,4,Uneducated,Single,Less than $40K,Blue,32,3,3,4,1438.3
Attrited Customer,39,F,2,Doctorate,Married,Less than $40K,Blue,36,4,3,4,1438.3
Existing Customer,48,M,2,Uneducated,Single,$40K - $60K,Blue,44,3,1,2,9673.0
Existing Customer,56,F,2,Doctorate,Single,$40K - $60K,Blue,38,5,1,4,3609.0
Attrited Customer,39,F,2,Uneducated,Single,Less than $40K,Blue,36,4,3,1,1438.3
Existing Customer,39,M,2,Graduate,Single,$40K - $60K,Blue,26,6,3,2,6423.0
Attrited Customer,48,F,3,Graduate,Married,$40K - $60K,Blue,31,6,3,4,14899.0
Existing Customer,52,F,2,College,Married,$40K - $60K,Blue,41,3,1,1,3224.0
Existing Customer,44,F,3,High School,Married,Less than $40K,Blue,34,5,3,2,4135.0
Existing Customer,44,M,1,Unknown,Married,$60K - $80K,Blue,33,6,2,3,4969.0
Existing Customer,41,F,3,College,Single,$40K - $60K,Blue,37,3,3,3,8376.0
Existing Customer,44,M,2,Unknown,Single,$80K - $120K,Blue,31,5,5,2,3454.0
Existing Customer,42,M,3,High School,Married,$80K - $120K,Blue,36,4,3,2,25944.0
Existing Customer,49,M,3,High School,Married,$60K - $80K,Blue,29,4,3,1,1438.3
Attrited Customer,38,F,0,High School,Single,Less than $40K,Blue,22,3,2,5,1556.0
Attrited Customer,57,M,3,Graduate,Married,$60K - $80K,Blue,49,5,0,3,8701.0
Attrited Customer,33,M,2,Uneducated,Single,$40K - $60K,Blue,18,1,1,6,5600.0
Existing Customer,45,F,3,Graduate,Unknown,Less than $40K,Blue,32,6,1,3,2900.0
Existing Customer,61,F,0,Graduate,Married,$40K - $60K,Blue,50,3,3,0,4906.0
Existing Customer,41,F,4,Doctorate,Single,Less than $40K,Blue,36,4,3,4,2687.0
Existing Customer,40,F,3,High School,Divorced,$40K - $60K,Blue,28,4,1,4,4464.0
Existing Customer,51,F,2,Graduate,Single,$40K - $60K,Blue,45,5,1,3,1438.3
Existing Customer,34,F,1,College,Married,Less than $40K,Blue,16,6,1,4,2221.0
Existing Customer,42,M,4,Uneducated,Married,$60K - $80K,Blue,36,5,3,3,2966.0
Existing Customer,38,F,2,High School,Married,$40K - $60K,Blue,31,4,2,4,1593.0
Existing Customer,41,F,2,Uneducated,Single,Less than $40K,Blue,31,5,3,3,2450.0
Existing Customer,53,F,3,Graduate,Divorced,Less than $40K,Blue,42,3,2,4,1529.0
Existing Customer,45,F,3,Graduate,Single,$40K - $60K,Blue,36,5,2,2,6274.0
Existing Customer,43,F,4,Unknown,Single,Less than $40K,Blue,33,5,2,4,1438.3
Existing Customer,41,F,3,Graduate,Married,Less than $40K,Blue,27,6,1,2,2134.0
Existing Customer,50,M,1,College,Married,$80K - $120K,Blue,33,5,3,2,17158.0
Existing Customer,51,F,2,Uneducated,Married,$40K - $60K,Blue,36,6,3,3,3359.0
Existing Customer,47,M,3,Graduate,Married,$80K - $120K,Blue,41,6,1,4,11997.0
Existing Customer,41,F,2,Graduate,Married,Less than $40K,Blue,32,3,3,2,3302.0
Attrited Customer,55,F,3,High School,Single,$40K - $60K,Blue,47,5,4,3,2687.0
Existing Customer,53,F,3,Post-Graduate,Married,Less than $40K,Blue,43,4,3,4,1438.3
Attrited Customer,46,F,3,High School,Married,Less than $40K,Blue,39,3,3,0,1801.0
Attrited Customer,53,M,1,Post-Graduate,Single,$60K - $80K,Blue,46,6,2,4,4573.0
Attrited Customer,48,F,5,Graduate,Married,Less than $40K,Blue,40,4,3,2,2860.0
Existing Customer,46,F,3,Uneducated,Married,$40K - $60K,Blue,36,6,3,2,13387.0
Existing Customer,46,F,2,High School,Single,Less than $40K,Blue,36,3,3,4,2283.0
Attrited Customer,47,F,4,Unknown,Married,Less than $40K,Blue,36,3,3,3,2033.0
Existing Customer,49,F,5,High School,Married,$40K - $60K,Blue,33,6,3,2,2506.0
Existing Customer,47,F,1,Uneducated,Single,Less than $40K,Blue,36,5,2,3,1438.3
Existing Customer,42,M,4,Uneducated,Unknown,$80K - $120K,Blue,36,6,5,1,2447.0
Existing Customer,54,F,2,Uneducated,Single,Less than $40K,Blue,41,5,2,4,1438.3
Existing Customer,41,M,2,Graduate,Married,$80K - $120K,Blue,35,3,3,4,10873.0
Attrited Customer,39,F,4,College,Married,$40K - $60K,Blue,28,4,2,4,7596.0
Attrited Customer,54,F,3,College,Married,Less than $40K,Blue,44,5,3,2,2921.0
Existing Customer,42,F,3,High School,Single,$40K - $60K,Blue,30,4,2,3,10136.0
Existing Customer,52,F,3,High School,Married,Less than $40K,Blue,36,4,2,3,2187.0
Existing Customer,60,F,0,Uneducated,Single,Less than $40K,Blue,48,3,2,3,3302.0
Existing Customer,40,M,3,Uneducated,Divorced,$80K - $120K,Blue,29,3,2,1,30997.0
Existing Customer,48,F,1,Uneducated,Single,Less than $40K,Blue,38,5,2,0,2578.0
Attrited Customer,51,F,1,Unknown,Married,Less than $40K,Blue,32,5,3,3,1438.3
Existing Customer,48,M,3,Graduate,Single,$80K - $120K,Blue,37,3,3,2,3034.0
Existing Customer,46,F,1,Unknown,Single,Less than $40K,Blue,40,4,2,2,1438.3
Existing Customer,50,F,2,Graduate,Single,Unknown,Blue,36,6,2,4,2611.0
Existing Customer,54,F,2,Doctorate,Married,$40K - $60K,Blue,43,5,3,2,2222.0
Attrited Customer,37,F,2,Graduate,Divorced,Less than $40K,Blue,30,3,3,4,3328.0
Attrited Customer,43,F,3,Unknown,Married,Less than $40K,Blue,36,2,2,2,2440.0
Existing Customer,54,F,4,College,Single,Unknown,Blue,48,3,2,2,9723.0
Existing Customer,60,F,1,Graduate,Single,Less than $40K,Blue,55,4,1,0,2346.0
Existing Customer,51,M,2,Graduate,Married,$60K - $80K,Silver,36,3,6,3,26142.0
Attrited Customer,39,F,4,High School,Single,Unknown,Blue,36,3,2,4,12405.0
Existing Customer,47,M,1,High School,Single,$80K - $120K,Blue,36,4,3,4,17655.0
Existing Customer,51,F,2,Unknown,Married,Less than $40K,Blue,33,3,1,4,4941.0
Attrited Customer,30,F,1,Uneducated,Divorced,Less than $40K,Blue,19,6,1,2,1644.0
Existing Customer,34,F,2,Graduate,Single,Unknown,Blue,24,6,3,3,3095.0
Existing Customer,60,F,0,Graduate,Unknown,Less than $40K,Blue,36,4,3,1,3828.0
Existing Customer,49,F,2,Uneducated,Single,Less than $40K,Blue,36,6,2,2,2182.0
Existing Customer,51,M,2,Unknown,Single,$60K - $80K,Blue,42,3,3,2,13906.0
Existing Customer,50,M,1,High School,Married,$80K - $120K,Blue,36,6,3,2,10588.0
Existing Customer,32,F,2,Post-Graduate,Single,Less than $40K,Blue,16,3,3,2,2973.0
Attrited Customer,50,F,2,Post-Graduate,Married,Unknown,Blue,36,5,2,4,4045.0
Existing Customer,40,M,4,Graduate,Married,$80K - $120K,Blue,36,3,3,2,2165.0
Attrited Customer,34,F,2,Graduate,Married,Less than $40K,Blue,29,5,2,2,5845.0
Existing Customer,50,M,2,Unknown,Single,$120K +,Blue,37,6,3,4,15341.0
Existing Customer,45,M,4,College,Married,$60K - $80K,Blue,26,6,2,2,3035.0
Existing Customer,45,F,3,High School,Single,Unknown,Blue,25,4,2,1,1986.0
Existing Customer,45,F,3,College,Married,Less than $40K,Blue,37,4,3,1,4602.0
Attrited Customer,43,F,5,Uneducated,Single,Less than $40K,Blue,36,5,3,4,2689.0
Existing Customer,65,M,0,Unknown,Single,$40K - $60K,Blue,54,5,1,4,9383.0
Existing Customer,47,F,4,Graduate,Single,Less than $40K,Blue,37,4,3,2,1438.3
Attrited Customer,42,F,2,Uneducated,Single,Less than $40K,Blue,23,4,2,3,1443.0
Existing Customer,51,F,4,Graduate,Single,Less than $40K,Blue,39,3,2,1,2847.0
Existing Customer,44,M,5,High School,Single,$80K - $120K,Blue,37,4,2,3,15638.0
Existing Customer,43,M,2,Post-Graduate,Married,$120K +,Blue,36,3,3,2,10700.0
Attrited Customer,44,F,2,Graduate,Single,Less than $40K,Blue,36,5,2,4,1438.3
Attrited Customer,50,F,1,Post-Graduate,Married,$40K - $60K,Blue,41,6,3,3,1694.0
Attrited Customer,53,F,3,High School,Divorced,Unknown,Blue,36,4,3,6,7939.0
Existing Customer,42,F,3,Graduate,Single,Less than $40K,Blue,35,3,2,2,2555.0
Existing Customer,55,F,2,Unknown,Single,Less than $40K,Blue,36,3,1,2,2850.0
Existing Customer,59,M,1,High School,Single,$60K - $80K,Blue,51,6,2,4,8973.0
Existing Customer,58,F,1,Unknown,Single,$40K - $60K,Blue,53,3,3,1,6960.0
Existing Customer,60,F,2,College,Married,Less than $40K,Blue,41,6,2,2,4167.0
Existing Customer,49,F,2,Uneducated,Married,Unknown,Blue,36,4,3,2,5099.0
Existing Customer,42,F,4,Graduate,Divorced,Unknown,Blue,36,3,3,1,2782.0
Existing Customer,44,F,3,Graduate,Married,Less than $40K,Blue,27,3,1,4,1480.0
Existing Customer,56,M,1,High School,Single,$80K - $120K,Blue,45,4,1,3,5070.0
Existing Customer,52,M,2,Unknown,Single,$80K - $120K,Blue,41,3,3,1,2757.0
Existing Customer,54,M,2,Unknown,Married,$80K - $120K,Blue,43,6,3,2,5774.0
Existing Customer,55,M,2,Graduate,Married,$60K - $80K,Blue,44,6,6,3,6054.0
Existing Customer,57,M,1,Unknown,Single,$60K - $80K,Blue,43,3,3,1,19090.0
Existing Customer,43,F,2,Unknown,Married,Less than $40K,Blue,31,6,3,3,2069.0
Existing Customer,47,F,4,Graduate,Married,Less than $40K,Blue,37,3,1,3,2447.0
Existing Customer,56,F,1,Uneducated,Married,Less than $40K,Blue,47,6,1,2,3022.0
Existing Customer,44,F,2,Graduate,Married,Less than $40K,Blue,36,5,1,3,4473.0
Existing Customer,54,F,1,Doctorate,Unknown,Less than $40K,Blue,43,4,6,4,5267.0
Existing Customer,37,M,3,Graduate,Single,$80K - $120K,Blue,29,6,2,4,7199.0
Existing Customer,49,F,2,Graduate,Married,Less than $40K,Blue,38,3,4,2,1438.3
Attrited Customer,51,F,2,Unknown,Single,Less than $40K,Blue,43,5,3,2,3245.0
Existing Customer,47,F,5,Unknown,Single,$40K - $60K,Blue,40,4,3,4,3888.0
Existing Customer,45,F,5,Unknown,Married,Unknown,Blue,40,3,2,2,14728.0
Attrited Customer,38,F,4,High School,Single,$40K - $60K,Blue,31,4,3,2,1438.3
Attrited Customer,48,M,4,Unknown,Single,$40K - $60K,Blue,43,2,3,2,11272.0
Existing Customer,49,F,3,Graduate,Unknown,Less than $40K,Blue,36,4,3,3,2705.0
Existing Customer,41,M,4,Graduate,Married,$80K - $120K,Blue,27,4,2,4,12270.0
Existing Customer,54,F,2,Uneducated,Single,Less than $40K,Blue,43,6,1,4,3006.0
Existing Customer,39,M,2,Uneducated,Single,$80K - $120K,Blue,36,6,2,4,7901.0
Existing Customer,38,M,0,High School,Single,$80K - $120K,Blue,29,3,3,2,5983.0
Existing Customer,64,M,0,College,Single,$40K - $60K,Blue,53,6,3,2,7362.0
Existing Customer,55,M,2,Doctorate,Single,$80K - $120K,Blue,36,6,3,3,3046.0
Existing Customer,50,M,2,Uneducated,Married,$120K +,Blue,40,3,1,1,34516.0
Attrited Customer,55,F,1,Doctorate,Married,Unknown,Blue,39,1,3,3,12972.0
Existing Customer,44,F,5,Graduate,Single,Unknown,Blue,37,3,1,1,17785.0
Existing Customer,55,M,2,High School,Single,$120K +,Blue,49,6,3,4,3029.0
Existing Customer,58,M,0,Graduate,Divorced,Unknown,Blue,36,4,2,2,9097.0
Existing Customer,51,F,2,Uneducated,Single,Less than $40K,Blue,44,6,1,4,1438.3
Existing Customer,58,M,3,Uneducated,Unknown,$80K - $120K,Blue,46,3,1,3,2375.0
Attrited Customer,47,F,3,Graduate,Unknown,Less than $40K,Blue,36,5,2,2,8109.0
Existing Customer,53,F,1,Post-Graduate,Single,$40K - $60K,Blue,43,5,1,0,2618.0
Existing Customer,42,F,3,Uneducated,Married,Unknown,Blue,30,3,2,1,3549.0
Existing Customer,45,M,5,Graduate,Single,Less than $40K,Blue,36,4,2,1,2718.0
Existing Customer,60,F,0,Graduate,Married,Less than $40K,Blue,51,6,1,2,2230.0
Attrited Customer,42,F,3,College,Single,Less than $40K,Blue,36,3,3,4,3802.0
Existing Customer,55,F,2,Uneducated,Married,Less than $40K,Blue,43,6,2,3,2736.0
Existing Customer,51,F,2,High School,Married,Less than $40K,Blue,37,3,2,1,2258.0
Attrited Customer,51,F,1,Graduate,Married,Less than $40K,Blue,39,5,3,2,1438.3
Attrited Customer,65,M,2,Unknown,Single,Less than $40K,Blue,36,4,2,3,2954.0
Existing Customer,50,M,4,Graduate,Married,$80K - $120K,Blue,31,6,3,2,11882.0
Existing Customer,49,F,3,Uneducated,Married,Less than $40K,Blue,36,5,3,4,1438.3
Existing Customer,38,F,2,Graduate,Single,Less than $40K,Blue,25,6,2,2,1438.3
Existing Customer,54,F,3,Doctorate,Single,Less than $40K,Blue,36,4,2,2,2778.0
Existing Customer,54,F,1,High School,Married,Less than $40K,Blue,42,3,5,4,2474.0
Existing Customer,54,F,3,Unknown,Single,$40K - $60K,Blue,43,6,3,4,5632.0
Attrited Customer,49,F,3,Graduate,Single,Unknown,Blue,38,1,2,4,11025.0
Existing Customer,43,F,1,Graduate,Single,Less than $40K,Blue,38,3,3,3,2642.0
Existing Customer,43,M,2,Graduate,Married,$80K - $120K,Blue,28,5,6,3,30357.0
Existing Customer,57,F,1,Uneducated,Divorced,Less than $40K,Blue,47,6,6,1,2201.0
Attrited Customer,46,F,2,Unknown,Married,Less than $40K,Blue,42,1,0,4,2002.0
Existing Customer,43,F,3,High School,Unknown,Unknown,Blue,36,3,3,2,8777.0
Attrited Customer,53,F,2,Unknown,Single,Less than $40K,Blue,36,3,3,4,2575.0
Existing Customer,43,F,3,Post-Graduate,Single,$40K - $60K,Blue,24,3,3,4,5182.0
Existing Customer,49,M,2,Uneducated,Married,$60K - $80K,Blue,42,3,3,2,3783.0
Existing Customer,51,M,3,Uneducated,Married,$120K +,Blue,40,3,5,3,34516.0
Existing Customer,46,F,3,High School,Unknown,Less than $40K,Blue,41,2,1,4,1515.0
Existing Customer,56,F,3,High School,Married,Less than $40K,Blue,47,6,3,4,2865.0
Existing Customer,46,F,4,Graduate,Single,$40K - $60K,Blue,34,6,2,1,2711.0
Existing Customer,54,F,2,Unknown,Single,Less than $40K,Blue,47,3,2,3,2341.0
Existing Customer,51,M,1,High School,Single,$80K - $120K,Blue,45,6,1,3,13287.0
Existing Customer,33,F,3,Graduate,Married,Less than $40K,Blue,20,5,1,3,1438.3
Attrited Customer,41,M,3,High School,Unknown,$40K - $60K,Blue,33,4,3,4,1639.0
Existing Customer,55,M,3,Graduate,Married,$60K - $80K,Blue,49,3,1,4,5668.0
Attrited Customer,55,M,1,Uneducated,Single,$120K +,Blue,41,3,4,4,24542.0
Existing Customer,41,F,3,Graduate,Married,Less than $40K,Blue,29,6,3,1,1959.0
Attrited Customer,50,F,1,Uneducated,Single,Less than $40K,Blue,37,3,2,4,1838.0
Attrited Customer,36,F,2,Graduate,Unknown,Less than $40K,Blue,36,5,2,4,3111.0
Existing Customer,39,F,0,High School,Single,Less than $40K,Blue,27,4,3,3,3927.0
Existing Customer,38,F,1,Uneducated,Married,Less than $40K,Blue,26,5,1,1,4345.0
Existing Customer,46,F,2,Graduate,Unknown,Less than $40K,Blue,39,5,2,2,3003.0
Attrited Customer,40,F,1,High School,Single,Less than $40K,Blue,36,4,3,2,1438.3
Existing Customer,58,M,1,Uneducated,Single,$60K - $80K,Blue,46,6,3,1,2541.0
Attrited Customer,43,F,4,Uneducated,Single,Less than $40K,Blue,36,5,3,2,2422.0
Attrited Customer,56,F,2,Uneducated,Single,Less than $40K,Blue,43,1,2,4,1440.0
Existing Customer,58,M,4,College,Single,$80K - $120K,Blue,47,6,3,0,26108.0
Attrited Customer,29,F,1,Uneducated,Single,Less than $40K,Blue,36,3,2,4,2516.0
Attrited Customer,48,F,4,Doctorate,Divorced,$40K - $60K,Blue,35,4,3,2,3646.0
Existing Customer,61,F,0,Uneducated,Single,$40K - $60K,Blue,55,6,1,2,2214.0
Existing Customer,51,M,2,College,Single,$80K - $120K,Blue,43,5,3,3,11862.0
Existing Customer,44,F,3,College,Married,Unknown,Blue,36,3,1,4,8729.0
Existing Customer,35,F,2,Uneducated,Single,Unknown,Blue,29,3,1,1,2423.0
Attrited Customer,48,F,3,Uneducated,Divorced,Less than $40K,Blue,36,5,3,2,4073.0
Existing Customer,26,M,0,Graduate,Married,Less than $40K,Blue,36,5,2,4,9916.0
Existing Customer,39,F,1,Graduate,Married,Less than $40K,Blue,29,4,2,4,1438.3
Existing Customer,38,M,2,College,Married,$80K - $120K,Blue,36,3,3,3,6452.0
Attrited Customer,51,F,1,Doctorate,Single,Less than $40K,Blue,45,5,3,1,1952.0
Existing Customer,37,F,2,Uneducated,Married,Less than $40K,Blue,36,6,5,4,1438.3
Existing Customer,53,F,2,Doctorate,Single,Unknown,Blue,49,3,2,2,4500.0
Existing Customer,53,F,2,High School,Single,Less than $40K,Blue,41,4,1,2,2252.0
Existing Customer,39,F,2,Uneducated,Single,Less than $40K,Blue,36,3,2,3,2370.0
Existing Customer,56,F,4,High School,Single,$40K - $60K,Blue,44,3,2,2,2610.0
Existing Customer,52,F,4,Unknown,Married,Less than $40K,Blue,41,3,3,3,2294.0
Existing Customer,51,F,2,Graduate,Divorced,Unknown,Blue,36,4,3,4,5062.0
Existing Customer,43,F,3,Unknown,Married,Less than $40K,Blue,30,5,2,2,2415.0
Existing Customer,51,F,1,High School,Single,Less than $40K,Blue,45,3,3,3,2918.0
Existing Customer,53,F,2,Graduate,Single,Less than $40K,Blue,36,5,1,4,2708.0
Existing Customer,54,F,3,High School,Married,Less than $40K,Blue,36,5,1,4,3666.0
Existing Customer,36,F,4,High School,Married,$40K - $60K,Blue,30,3,3,1,1438.3
Attrited Customer,53,F,0,High School,Married,Less than $40K,Blue,41,3,3,4,1438.3
Attrited Customer,39,F,3,Uneducated,Divorced,Unknown,Blue,36,4,3,3,2809.0
Existing Customer,46,M,3,Graduate,Married,$80K - $120K,Blue,31,5,2,4,26303.0
Existing Customer,56,M,2,Graduate,Single,$80K - $120K,Blue,46,6,2,3,15982.0
Existing Customer,40,F,4,Graduate,Married,Unknown,Blue,25,6,2,1,25060.0
Existing Customer,42,F,3,High School,Single,$40K - $60K,Blue,29,6,3,2,1545.0
Existing Customer,43,F,5,Graduate,Single,Less than $40K,Blue,38,6,2,2,1438.3
Existing Customer,43,M,1,Post-Graduate,Unknown,$60K - $80K,Blue,37,4,3,4,4112.0
Existing Customer,47,F,3,Graduate,Married,Less than $40K,Blue,27,3,3,0,1451.0
Existing Customer,49,F,4,Graduate,Single,Unknown,Blue,42,5,3,2,16424.0
Existing Customer,48,F,4,Uneducated,Married,Less than $40K,Blue,41,5,3,4,2340.0
Existing Customer,47,F,4,Graduate,Married,Less than $40K,Blue,34,5,3,4,1926.0
Attrited Customer,48,M,3,Post-Graduate,Married,$40K - $60K,Blue,36,3,2,4,2954.0
Attrited Customer,36,F,2,High School,Married,$40K - $60K,Blue,36,4,3,2,1848.0
Existing Customer,47,F,3,Unknown,Married,Unknown,Blue,38,5,1,4,1634.0
Existing Customer,49,F,3,Uneducated,Single,Less than $40K,Blue,36,4,1,4,4328.0
Existing Customer,51,F,3,High School,Married,Less than $40K,Blue,32,6,3,3,2943.0
Existing Customer,54,F,2,Unknown,Married,Less than $40K,Blue,46,4,3,3,2611.0
Existing Customer,43,F,4,Graduate,Single,Less than $40K,Blue,37,5,1,3,2419.0
Existing Customer,49,F,1,Graduate,Married,$40K - $60K,Blue,38,5,2,2,5481.0
Existing Customer,40,F,4,Unknown,Single,Less than $40K,Blue,25,4,1,1,2129.0
Existing Customer,40,M,3,Unknown,Married,$60K - $80K,Blue,27,6,2,4,9026.0
Existing Customer,48,M,2,Unknown,Unknown,$40K - $60K,Blue,43,5,2,2,1761.0
Attrited Customer,60,M,1,Uneducated,Married,Less than $40K,Blue,36,1,3,4,3316.0
Attrited Customer,50,F,1,Doctorate,Single,Unknown,Blue,46,6,4,3,1970.0
Existing Customer,46,F,4,High School,Married,Less than $40K,Blue,41,6,3,1,1438.3
Existing Customer,35,F,3,Uneducated,Married,Unknown,Blue,29,3,3,1,2278.0
Existing Customer,65,M,1,Unknown,Single,$40K - $60K,Blue,56,6,2,4,13364.0
Existing Customer,52,M,3,Graduate,Single,$60K - $80K,Blue,36,5,2,2,2801.0
Existing Customer,44,M,2,Graduate,Single,Unknown,Blue,36,6,3,1,28292.0
Existing Customer,35,F,4,College,Married,Less than $40K,Blue,31,3,3,4,2933.0
Existing Customer,45,M,3,Graduate,Married,$80K - $120K,Blue,36,6,3,2,21630.0
Existing Customer,56,F,1,Unknown,Married,Less than $40K,Blue,45,4,1,2,3132.0
Existing Customer,50,F,1,High School,Married,$40K - $60K,Blue,43,4,3,4,2961.0
Attrited Customer,52,F,3,Graduate,Married,Unknown,Blue,39,3,3,2,4173.0
Existing Customer,37,F,1,High School,Single,Unknown,Blue,28,4,3,2,2458.0
Existing Customer,44,M,2,College,Married,$60K - $80K,Blue,36,5,3,4,12229.0
Existing Customer,35,F,3,Graduate,Married,Less than $40K,Blue,21,3,1,1,2272.0
Existing Customer,42,M,4,Uneducated,Married,$120K +,Blue,37,3,2,4,6953.0
Existing Customer,48,F,4,College,Married,$40K - $60K,Blue,37,3,6,2,1792.0
Existing Customer,47,F,4,Doctorate,Single,Less than $40K,Blue,36,3,2,2,2765.0
Attrited Customer,43,F,4,Unknown,Married,Less than $40K,Blue,29,6,2,3,2895.0
Existing Customer,39,F,1,Uneducated,Single,Less than $40K,Blue,34,3,1,4,6904.0
Attrited Customer,39,M,2,High School,Married,$40K - $60K,Blue,30,5,3,3,2220.0
Existing Customer,48,F,3,High School,Married,Less than $40K,Blue,34,5,2,2,1495.0
Existing Customer,42,F,5,Unknown,Married,Less than $40K,Blue,37,5,2,3,2541.0
Existing Customer,34,F,3,Graduate,Single,Unknown,Blue,19,6,1,2,7531.0
Existing Customer,47,F,4,Post-Graduate,Unknown,Unknown,Blue,29,5,2,1,8644.0
Existing Customer,43,F,4,College,Single,$40K - $60K,Blue,36,6,3,1,1531.0
